"TIME","GEO","AIRPOL","NACE_R2","UNIT","Value","Flag and Footnotes"
"2010","Slowakei","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen","Tonne","521.991,88",""
"2010","Slowakei","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Tonne","186.843,88",""
"2010","Slowakei","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Öffentliche Verwaltung, Verteidigung; Sozialversicherung","Tonne","409.089,03",""
"2010","Slowakei","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erziehung und Unterricht","Tonne","144.942,04",""
"2010","Slowakei","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Gesundheits- und Sozialwesen","Tonne","210.079,7",""
"2010","Slowakei","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Kunst, Unterhaltung und Erholung","Tonne","149.905,36",""
"2010","Slowakei","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von sonstigen Dienstleistungen","Tonne","156.694,79",""
"2010","Slowakei","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Private Haushalte mit Hauspersonal; Herstellung von Waren und Erbringung von Dienstleistungen durch Private Haushalte für den Eigenbedarf ohne ausgeprägten Schwerpunkt","Tonne","386,03",""
"2010","Slowakei","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Exterritoriale Organisationen und Körperschaften","Tonne","0",""
"2010","Finnland","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Insgesamt - alle NACE-Wirtschaftszweige","Tonne","70.588.864,18",""
"2010","Finnland","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Land- und Forstwirtschaft, Fischerei","Tonne","8.419.502,63",""
"2010","Finnland","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Bergbau und Gewinnung von Steinen und Erden","Tonne","455.583,87",""
"2010","Finnland","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Verarbeitendes Gewerbe/Herstellung von Waren","Tonne","16.543.329,76",""
"2010","Finnland","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Energieversorgung","Tonne","28.051.274,24",""
"2010","Finnland","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Wasserversorgung; Abwasser- und Abfallentsorgung und Beseitigung von Umweltverschmutzungen","Tonne","2.919.990,54",""
"2010","Finnland","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Baugewerbe/Bau","Tonne","1.500.709,92",""
"2010","Finnland","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Handel; Instandhaltung und Reparatur von Kraftfahrzeugen","Tonne","185.876",""
"2010","Finnland","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Verkehr und Lagerei","Tonne","10.441.589,37",""
"2010","Finnland","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Gastgewerbe/Beherbergung und Gastronomie","Tonne","13.688,54",""
"2010","Finnland","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Information und Kommunikation","Tonne","53.577,88",""
"2010","Finnland","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von Finanz- und Versicherungsdienstleistungen","Tonne","240.021,05",""
"2010","Finnland","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Grundstücks- und Wohnungswesen","Tonne","207.253,12",""
"2010","Finnland","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen","Tonne","25.589,83",""
"2010","Finnland","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Tonne","506.625,68",""
"2010","Finnland","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Öffentliche Verwaltung, Verteidigung; Sozialversicherung","Tonne","629.897,36",""
"2010","Finnland","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erziehung und Unterricht","Tonne","91.207,36",""
"2010","Finnland","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Gesundheits- und Sozialwesen","Tonne","157.420,57",""
"2010","Finnland","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Kunst, Unterhaltung und Erholung","Tonne","59.987,87",""
"2010","Finnland","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von sonstigen Dienstleistungen","Tonne","85.738,6",""
"2010","Finnland","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Private Haushalte mit Hauspersonal; Herstellung von Waren und Erbringung von Dienstleistungen durch Private Haushalte für den Eigenbedarf ohne ausgeprägten Schwerpunkt","Tonne","0",""
"2010","Finnland","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Exterritoriale Organisationen und Körperschaften","Tonne","0",""
"2010","Schweden","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Insgesamt - alle NACE-Wirtschaftszweige","Tonne","61.086.248,01",""
"2010","Schweden","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Land- und Forstwirtschaft, Fischerei","Tonne","9.367.849,26",""
"2010","Schweden","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Bergbau und Gewinnung von Steinen und Erden","Tonne","1.526.932,95",""
"2010","Schweden","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Verarbeitendes Gewerbe/Herstellung von Waren","Tonne","16.535.092,84",""
"2010","Schweden","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Energieversorgung","Tonne","10.769.509,97",""
"2010","Schweden","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Wasserversorgung; Abwasser- und Abfallentsorgung und Beseitigung von Umweltverschmutzungen","Tonne","2.100.873,86",""
"2010","Schweden","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Baugewerbe/Bau","Tonne","1.999.258,15",""
"2010","Schweden","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Handel; Instandhaltung und Reparatur von Kraftfahrzeugen","Tonne","1.619.715,89",""
"2010","Schweden","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Verkehr und Lagerei","Tonne","14.156.995,55",""
"2010","Schweden","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Gastgewerbe/Beherbergung und Gastronomie","Tonne","88.808,63",""
"2010","Schweden","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Information und Kommunikation","Tonne","155.075,44",""
"2010","Schweden","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von Finanz- und Versicherungsdienstleistungen","Tonne","92.265,29",""
"2010","Schweden","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Grundstücks- und Wohnungswesen","Tonne","309.378,66",""
"2010","Schweden","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen","Tonne","506.164,54",""
"2010","Schweden","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Tonne","480.920,67",""
"2010","Schweden","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Öffentliche Verwaltung, Verteidigung; Sozialversicherung","Tonne","429.443,27",""
"2010","Schweden","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erziehung und Unterricht","Tonne","148.358,32",""
"2010","Schweden","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Gesundheits- und Sozialwesen","Tonne","523.627,77",""
"2010","Schweden","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Kunst, Unterhaltung und Erholung","Tonne","129.732,42",""
"2010","Schweden","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von sonstigen Dienstleistungen","Tonne","146.207,9",""
"2010","Schweden","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Private Haushalte mit Hauspersonal; Herstellung von Waren und Erbringung von Dienstleistungen durch Private Haushalte für den Eigenbedarf ohne ausgeprägten Schwerpunkt","Tonne","12,12",""
"2010","Schweden","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Exterritoriale Organisationen und Körperschaften","Tonne","24,51",""
"2010","Vereinigtes Königreich","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Insgesamt - alle NACE-Wirtschaftszweige","Tonne","499.565.984,42",""
"2010","Vereinigtes Königreich","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Land- und Forstwirtschaft, Fischerei","Tonne","47.589.398,37",""
"2010","Vereinigtes Königreich","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Bergbau und Gewinnung von Steinen und Erden","Tonne","27.162.277,4",""
"2010","Vereinigtes Königreich","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Verarbeitendes Gewerbe/Herstellung von Waren","Tonne","92.403.970,17",""
"2010","Vereinigtes Königreich","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Energieversorgung","Tonne","166.285.703,56",""
"2010","Vereinigtes Königreich","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Wasserversorgung; Abwasser- und Abfallentsorgung und Beseitigung von Umweltverschmutzungen","Tonne","31.760.965,59",""
"2010","Vereinigtes Königreich","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Baugewerbe/Bau","Tonne","11.613.140,37",""
"2010","Vereinigtes Königreich","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Handel; Instandhaltung und Reparatur von Kraftfahrzeugen","Tonne","12.237.149,67",""
"2010","Vereinigtes Königreich","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Verkehr und Lagerei","Tonne","83.254.168,7",""
"2010","Vereinigtes Königreich","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Gastgewerbe/Beherbergung und Gastronomie","Tonne","2.994.135,93",""
"2010","Vereinigtes Königreich","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Information und Kommunikation","Tonne","1.295.574,21",""
"2010","Vereinigtes Königreich","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von Finanz- und Versicherungsdienstleistungen","Tonne","14.009,63",""
"2010","Vereinigtes Königreich","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Grundstücks- und Wohnungswesen","Tonne","668.806,02",""
"2010","Vereinigtes Königreich","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen","Tonne","1.981.310,28",""
"2010","Vereinigtes Königreich","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Tonne","2.679.412,29",""
"2010","Vereinigtes Königreich","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Öffentliche Verwaltung, Verteidigung; Sozialversicherung","Tonne","6.278.240",""
"2010","Vereinigtes Königreich","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erziehung und Unterricht","Tonne","3.660.682,14",""
"2010","Vereinigtes Königreich","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Gesundheits- und Sozialwesen","Tonne","5.074.906,46",""
"2010","Vereinigtes Königreich","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Kunst, Unterhaltung und Erholung","Tonne","1.290.500,12",""
"2010","Vereinigtes Königreich","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von sonstigen Dienstleistungen","Tonne","1.225.707,62",""
"2010","Vereinigtes Königreich","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Private Haushalte mit Hauspersonal; Herstellung von Waren und Erbringung von Dienstleistungen durch Private Haushalte für den Eigenbedarf ohne ausgeprägten Schwerpunkt","Tonne","95.925,92",""
"2010","Vereinigtes Königreich","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Exterritoriale Organisationen und Körperschaften","Tonne","0",""
"2010","Island","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Insgesamt - alle NACE-Wirtschaftszweige","Tonne","4.503.496,92",""
"2010","Island","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Land- und Forstwirtschaft, Fischerei","Tonne","953.888,64",""
"2010","Island","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Bergbau und Gewinnung von Steinen und Erden","Tonne","735,56",""
"2010","Island","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Verarbeitendes Gewerbe/Herstellung von Waren","Tonne","1.932.303,09",""
"2010","Island","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Energieversorgung","Tonne","5.154,51",""
"2010","Island","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Wasserversorgung; Abwasser- und Abfallentsorgung und Beseitigung von Umweltverschmutzungen","Tonne","295.303,31",""
"2010","Island","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Baugewerbe/Bau","Tonne","154.825,9",""
"2010","Island","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Handel; Instandhaltung und Reparatur von Kraftfahrzeugen","Tonne","25.155,48",""
"2010","Island","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Verkehr und Lagerei","Tonne","1.087.788,98",""
"2010","Island","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Gastgewerbe/Beherbergung und Gastronomie","Tonne","3.383,68",""
"2010","Island","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Information und Kommunikation","Tonne","3.229,08",""
"2010","Island","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von Finanz- und Versicherungsdienstleistungen","Tonne","10.490,63",""
"2010","Island","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Grundstücks- und Wohnungswesen","Tonne","4.247,75",""
"2010","Island","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen","Tonne","4.524,58",""
"2010","Island","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Tonne","10.925,66",""
"2010","Island","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Öffentliche Verwaltung, Verteidigung; Sozialversicherung","Tonne","5.719,9",""
"2010","Island","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erziehung und Unterricht","Tonne","801,54",""
"2010","Island","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Gesundheits- und Sozialwesen","Tonne","1.830,44",""
"2010","Island","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Kunst, Unterhaltung und Erholung","Tonne","1.351,48",""
"2010","Island","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von sonstigen Dienstleistungen","Tonne","1.757,54",""
"2010","Island","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Private Haushalte mit Hauspersonal; Herstellung von Waren und Erbringung von Dienstleistungen durch Private Haushalte für den Eigenbedarf ohne ausgeprägten Schwerpunkt","Tonne","0",""
"2010","Island","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Exterritoriale Organisationen und Körperschaften","Tonne","79,19",""
"2010","Norwegen","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Insgesamt - alle NACE-Wirtschaftszweige","Tonne","62.630.082,5",""
"2010","Norwegen","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Land- und Forstwirtschaft, Fischerei","Tonne","6.322.455,52",""
"2010","Norwegen","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Bergbau und Gewinnung von Steinen und Erden","Tonne","14.649.056,83",""
"2010","Norwegen","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Verarbeitendes Gewerbe/Herstellung von Waren","Tonne","12.435.349,31",""
"2010","Norwegen","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Energieversorgung","Tonne","2.524.127,73",""
"2010","Norwegen","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Wasserversorgung; Abwasser- und Abfallentsorgung und Beseitigung von Umweltverschmutzungen","Tonne","1.246.285,32",""
"2010","Norwegen","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Baugewerbe/Bau","Tonne","781.014,42",""
"2010","Norwegen","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Handel; Instandhaltung und Reparatur von Kraftfahrzeugen","Tonne","505.657,05",""
"2010","Norwegen","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Verkehr und Lagerei","Tonne","22.921.574,32",""
"2010","Norwegen","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Gastgewerbe/Beherbergung und Gastronomie","Tonne","79.848,14",""
"2010","Norwegen","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Information und Kommunikation","Tonne","25.938,28",""
"2010","Norwegen","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von Finanz- und Versicherungsdienstleistungen","Tonne","65.963,23",""
"2010","Norwegen","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Grundstücks- und Wohnungswesen","Tonne","25.913,04",""
"2010","Norwegen","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen","Tonne","0",""
"2010","Norwegen","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Tonne","0",""
"2010","Norwegen","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Öffentliche Verwaltung, Verteidigung; Sozialversicherung","Tonne","292.775,3",""
"2010","Norwegen","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erziehung und Unterricht","Tonne","120.320,2",""
"2010","Norwegen","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Gesundheits- und Sozialwesen","Tonne","322.308,33",""
"2010","Norwegen","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Kunst, Unterhaltung und Erholung","Tonne","0",""
"2010","Norwegen","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von sonstigen Dienstleistungen","Tonne","311.495,48",""
"2010","Norwegen","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Private Haushalte mit Hauspersonal; Herstellung von Waren und Erbringung von Dienstleistungen durch Private Haushalte für den Eigenbedarf ohne ausgeprägten Schwerpunkt","Tonne","0",""
"2010","Norwegen","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Exterritoriale Organisationen und Körperschaften","Tonne","0",""
"2010","Schweiz","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Insgesamt - alle NACE-Wirtschaftszweige","Tonne","34.965.649,08",""
"2010","Schweiz","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Land- und Forstwirtschaft, Fischerei","Tonne","6.879.767,43",""
"2010","Schweiz","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Bergbau und Gewinnung von Steinen und Erden","Tonne","66.753,88",""
"2010","Schweiz","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Verarbeitendes Gewerbe/Herstellung von Waren","Tonne","8.991.255",""
"2010","Schweiz","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Energieversorgung","Tonne","886.983,44",""
"2010","Schweiz","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Wasserversorgung; Abwasser- und Abfallentsorgung und Beseitigung von Umweltverschmutzungen","Tonne","3.180.452,17",""
"2010","Schweiz","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Baugewerbe/Bau","Tonne","1.217.503,47",""
"2010","Schweiz","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Handel; Instandhaltung und Reparatur von Kraftfahrzeugen","Tonne","1.927.860,63",""
"2010","Schweiz","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Verkehr und Lagerei","Tonne","6.449.450,61",""
"2010","Schweiz","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Gastgewerbe/Beherbergung und Gastronomie","Tonne","852.283,4",""
"2010","Schweiz","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Information und Kommunikation","Tonne","214.107,89",""
"2010","Schweiz","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von Finanz- und Versicherungsdienstleistungen","Tonne","350.449,54",""
"2010","Schweiz","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Grundstücks- und Wohnungswesen","Tonne","127.407,97",""
"2010","Schweiz","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen","Tonne","582.363,26",""
"2010","Schweiz","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Tonne","270.230,33",""
"2010","Schweiz","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Öffentliche Verwaltung, Verteidigung; Sozialversicherung","Tonne","1.514.055,89",""
"2010","Schweiz","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erziehung und Unterricht","Tonne","84.179,98",""
"2010","Schweiz","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Gesundheits- und Sozialwesen","Tonne","894.663,26",""
"2010","Schweiz","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Kunst, Unterhaltung und Erholung","Tonne","142.891,56",""
"2010","Schweiz","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Erbringung von sonstigen Dienstleistungen","Tonne","332.989,37",""
"2010","Schweiz","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Private Haushalte mit Hauspersonal; Herstellung von Waren und Erbringung von Dienstleistungen durch Private Haushalte für den Eigenbedarf ohne ausgeprägten Schwerpunkt","Tonne","0",""
"2010","Schweiz","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Exterritoriale Organisationen und Körperschaften","Tonne","0",""
"2010","Serbien","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Insgesamt - alle NACE-Wirtschaftszweige","Tonne","51.630.454,43",""
"2010","Serbien","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Land- und Forstwirtschaft, Fischerei","Tonne","3.481.076,93",""
"2010","Serbien","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Bergbau und Gewinnung von Steinen und Erden","Tonne","5.264.464,64",""
"2010","Serbien","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Verarbeitendes Gewerbe/Herstellung von Waren","Tonne","9.778.199,03",""
"2010","Serbien","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Energieversorgung","Tonne","28.664.436,54",""
"2010","Serbien","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Wasserversorgung; Abwasser- und Abfallentsorgung und Beseitigung von Umweltverschmutzungen","Tonne","2.490.120,98",""
"2010","Serbien","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Baugewerbe/Bau","Tonne","71.343,48",""
"2010","Serbien","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Handel; Instandhaltung und Reparatur von Kraftfahrzeugen","Tonne","475.168,02",""
"2010","Serbien","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Verkehr und Lagerei","Tonne","184.164,05",""
"2010","Serbien","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Gastgewerbe/Beherbergung und Gastronomie","Tonne","66.979,89",""
"2010","Serbien","Treibhausgase (CO2, N2O in CO2 Äquivalente, CH4 in CO2 Äquivalente)","Information und Kommunikation","Tonne","65.279,1",""
